img,mask,video_src,video_clip,rep
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08173.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08173.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08174.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08174.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08175.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08175.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08176.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08176.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08177.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08177.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08178.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08178.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08179.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08179.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08180.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08180.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08181.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08181.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08182.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08182.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08183.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08183.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08184.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08184.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08185.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08185.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08186.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08186.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08187.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08187.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08188.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08188.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08189.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08189.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08190.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08190.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08191.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08191.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08192.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08192.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08193.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08193.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08194.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08194.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08195.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08195.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08196.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08196.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08197.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08197.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08198.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08198.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08199.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08199.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08200.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08200.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08201.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08201.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08202.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08202.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08203.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08203.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08204.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08204.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08205.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08205.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08206.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08206.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08207.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08207.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08208.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08208.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08209.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08209.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08210.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08210.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08211.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08211.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08212.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08212.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08213.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08213.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08214.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08214.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08215.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08215.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08216.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08216.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08217.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08217.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08218.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08218.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08219.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08219.png,,Partial Nephrectomy video,rep
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08220.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08220.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08221.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08221.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08222.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08222.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08223.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08223.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08224.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08224.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08225.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08225.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08226.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08226.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08227.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08227.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08228.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08228.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08229.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08229.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08230.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08230.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08231.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08231.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08232.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08232.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08233.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08233.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08234.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08234.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08235.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08235.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08236.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08236.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08237.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08237.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08238.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08238.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08239.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08239.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08240.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08240.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08241.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08241.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08242.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08242.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08243.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08243.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08244.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08244.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08245.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08245.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08246.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08246.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08247.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08247.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08248.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08248.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08249.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08249.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08250.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08250.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08251.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08251.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08252.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08252.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08253.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08253.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08254.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08254.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08255.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08255.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08256.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08256.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08257.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08257.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08258.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08258.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08259.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08259.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08260.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08260.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08261.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08261.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08262.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08262.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08263.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08263.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08264.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08264.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08265.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08265.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08266.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08266.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08267.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08267.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08268.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08268.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08269.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08269.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08270.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08270.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08271.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08271.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08272.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08272.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08273.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08273.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08274.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08274.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08275.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08275.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08276.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08276.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08277.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08277.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08278.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08278.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08279.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08279.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08280.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08280.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08281.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08281.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08282.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08282.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08283.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08283.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08284.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08284.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08285.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08285.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/08286.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/08286.png,,Partial Nephrectomy video,rep
